gene,disease,module_id,module_degree,global_degree,module_size,mod_deg_norm,label
GLIPR1,AD,4,2,22,233,0.008583690987124463,0
GLIPR1,AD,5,0,22,160,0.0,0
GLIPR1,AD,6,0,22,118,0.0,0
GLIPR1,AD,7,0,22,53,0.0,0
GLIPR1,AD,8,0,22,394,0.0,0
GLIPR1,AD,9,0,22,128,0.0,0
GLIPR1,AD,10,1,22,293,0.0034129692832764505,0
GLIPR1,AD,11,0,22,81,0.0,0
GLIPR1,AD,12,0,22,129,0.0,0
GLIPR1,AD,13,0,22,290,0.0,0
GLIPR1,AD,14,0,22,38,0.0,0
GLIPR1,AD,15,1,22,179,0.00558659217877095,0
GLIPR1,AD,16,0,22,129,0.0,0
GLIPR1,AD,17,2,22,175,0.011428571428571429,0
GLIPR1,AD,18,0,22,96,0.0,0
GLIPR1,AD,19,0,22,112,0.0,0
GLIPR1,AD,20,0,22,213,0.0,0
GLIPR1,AD,21,0,22,159,0.0,0
GLIPR1,AD,22,2,22,512,0.00390625,0
GLIPR1,AD,23,1,22,91,0.01098901098901099,0
Tubgcp5,AD,0,1,16,194,0.005154639175257732,0
Tubgcp5,AD,1,2,16,216,0.009259259259259259,0
Tubgcp5,AD,2,0,16,109,0.0,0
Tubgcp5,AD,3,0,16,195,0.0,0
Tubgcp5,AD,4,2,16,233,0.008583690987124463,0
Tubgcp5,AD,5,0,16,160,0.0,0
Tubgcp5,AD,6,0,16,118,0.0,0
Tubgcp5,AD,7,0,16,53,0.0,0
Tubgcp5,AD,8,0,16,394,0.0,0
Tubgcp5,AD,9,0,16,128,0.0,0
Tubgcp5,AD,10,1,16,293,0.0034129692832764505,0
Tubgcp5,AD,11,0,16,81,0.0,0
Tubgcp5,AD,12,0,16,129,0.0,0
Tubgcp5,AD,13,0,16,290,0.0,0
Tubgcp5,AD,14,0,16,38,0.0,0
Tubgcp5,AD,15,0,16,179,0.0,0
Tubgcp5,AD,16,0,16,129,0.0,0
Tubgcp5,AD,17,0,16,175,0.0,0
Tubgcp5,AD,18,0,16,96,0.0,0
Tubgcp5,AD,19,0,16,112,0.0,0
Tubgcp5,AD,20,0,16,213,0.0,0
Tubgcp5,AD,21,0,16,159,0.0,0
Tubgcp5,AD,22,0,16,512,0.0,0
Tubgcp5,AD,23,0,16,91,0.0,0
SEC22B,AD,0,9,421,194,0.04639175257731959,0
SEC22B,AD,1,17,421,216,0.0787037037037037,0
SEC22B,AD,2,0,421,109,0.0,0
SEC22B,AD,3,15,421,195,0.07692307692307693,0
SEC22B,AD,4,53,421,233,0.22746781115879827,0
SEC22B,AD,5,14,421,160,0.0875,0
SEC22B,AD,6,3,421,118,0.025423728813559324,0
SEC22B,AD,7,2,421,53,0.03773584905660377,0
SEC22B,AD,8,10,421,394,0.025380710659898477,0
SEC22B,AD,9,4,421,128,0.03125,0
SEC22B,AD,10,7,421,293,0.023890784982935155,0
SEC22B,AD,11,5,421,81,0.06172839506172839,0
SEC22B,AD,12,0,421,129,0.0,0
SEC22B,AD,13,7,421,290,0.02413793103448276,0
SEC22B,AD,14,3,421,38,0.07894736842105263,0
SEC22B,AD,15,9,421,179,0.05027932960893855,0
SEC22B,AD,16,6,421,129,0.046511627906976744,0
SEC22B,AD,17,8,421,175,0.045714285714285714,0
SEC22B,AD,18,4,421,96,0.041666666666666664,0
SEC22B,AD,19,4,421,112,0.03571428571428571,0
SEC22B,AD,20,4,421,213,0.018779342723004695,0
SEC22B,AD,21,11,421,159,0.06918238993710692,0
SEC22B,AD,22,17,421,512,0.033203125,0
SEC22B,AD,23,4,421,91,0.04395604395604396,0
TMEM70,AD,0,2,236,194,0.010309278350515464,0
TMEM70,AD,1,1,236,216,0.004629629629629629,0
TMEM70,AD,2,0,236,109,0.0,0
TMEM70,AD,3,6,236,195,0.03076923076923077,0
TMEM70,AD,4,10,236,233,0.04291845493562232,0
TMEM70,AD,5,30,236,160,0.1875,0
TMEM70,AD,6,1,236,118,0.00847457627118644,0
TMEM70,AD,7,0,236,53,0.0,0
TMEM70,AD,8,5,236,394,0.012690355329949238,0
TMEM70,AD,9,3,236,128,0.0234375,0
TMEM70,AD,10,3,236,293,0.010238907849829351,0
TMEM70,AD,11,1,236,81,0.012345679012345678,0
TMEM70,AD,12,0,236,129,0.0,0
TMEM70,AD,13,4,236,290,0.013793103448275862,0
TMEM70,AD,14,1,236,38,0.02631578947368421,0
TMEM70,AD,15,8,236,179,0.0446927374301676,0
TMEM70,AD,16,2,236,129,0.015503875968992248,0
TMEM70,AD,17,0,236,175,0.0,0
TMEM70,AD,18,0,236,96,0.0,0
TMEM70,AD,19,1,236,112,0.008928571428571428,0
TMEM70,AD,20,2,236,213,0.009389671361502348,0
TMEM70,AD,21,4,236,159,0.025157232704402517,0
TMEM70,AD,22,11,236,512,0.021484375,0
TMEM70,AD,23,0,236,91,0.0,0
MUT,AD,0,0,66,194,0.0,0
MUT,AD,1,2,66,216,0.009259259259259259,0
MUT,AD,2,0,66,109,0.0,0
MUT,AD,3,2,66,195,0.010256410256410256,0
MUT,AD,4,4,66,233,0.017167381974248927,0
MUT,AD,5,9,66,160,0.05625,0
MUT,AD,6,0,66,118,0.0,0
MUT,AD,7,1,66,53,0.018867924528301886,0
MUT,AD,8,2,66,394,0.005076142131979695,0
MUT,AD,9,0,66,128,0.0,0
MUT,AD,10,0,66,293,0.0,0
MUT,AD,11,0,66,81,0.0,0
MUT,AD,12,0,66,129,0.0,0
MUT,AD,13,0,66,290,0.0,0
MUT,AD,14,0,66,38,0.0,0
MUT,AD,15,1,66,179,0.00558659217877095,0
MUT,AD,16,1,66,129,0.007751937984496124,0
MUT,AD,17,0,66,175,0.0,0
MUT,AD,18,0,66,96,0.0,0
MUT,AD,19,0,66,112,0.0,0
MUT,AD,20,1,66,213,0.004694835680751174,0
MUT,AD,21,2,66,159,0.012578616352201259,0
MUT,AD,22,6,66,512,0.01171875,0
MUT,AD,23,1,66,91,0.01098901098901099,0
LOC728763,AD,0,0,7,194,0.0,0
LOC728763,AD,1,0,7,216,0.0,0
LOC728763,AD,2,0,7,109,0.0,0
LOC728763,AD,3,1,7,195,0.005128205128205128,0
LOC728763,AD,4,0,7,233,0.0,0
LOC728763,AD,5,0,7,160,0.0,0
LOC728763,AD,6,0,7,118,0.0,0
LOC728763,AD,7,0,7,53,0.0,0
LOC728763,AD,8,1,7,394,0.0025380710659898475,0
LOC728763,AD,9,0,7,128,0.0,0
LOC728763,AD,10,1,7,293,0.0034129692832764505,0
LOC728763,AD,11,0,7,81,0.0,0
LOC728763,AD,12,0,7,129,0.0,0
LOC728763,AD,13,0,7,290,0.0,0
LOC728763,AD,14,0,7,38,0.0,0
LOC728763,AD,15,0,7,179,0.0,0
LOC728763,AD,16,0,7,129,0.0,0
LOC728763,AD,17,0,7,175,0.0,0
LOC728763,AD,18,0,7,96,0.0,0
LOC728763,AD,19,0,7,112,0.0,0
LOC728763,AD,20,0,7,213,0.0,0
LOC728763,AD,21,1,7,159,0.006289308176100629,0
LOC728763,AD,22,0,7,512,0.0,0
LOC728763,AD,23,1,7,91,0.01098901098901099,0
PCGF1,AD,0,3,217,194,0.015463917525773196,0
PCGF1,AD,1,3,217,216,0.013888888888888888,0
PCGF1,AD,2,2,217,109,0.01834862385321101,0
PCGF1,AD,3,8,217,195,0.041025641025641026,0
PCGF1,AD,4,1,217,233,0.004291845493562232,0
PCGF1,AD,5,6,217,160,0.0375,0
PCGF1,AD,6,1,217,118,0.00847457627118644,0
PCGF1,AD,7,1,217,53,0.018867924528301886,0
PCGF1,AD,8,14,217,394,0.03553299492385787,0
PCGF1,AD,9,2,217,128,0.015625,0
PCGF1,AD,10,22,217,293,0.07508532423208192,0
PCGF1,AD,11,3,217,81,0.037037037037037035,0
PCGF1,AD,12,2,217,129,0.015503875968992248,0
PCGF1,AD,13,2,217,290,0.006896551724137931,0
PCGF1,AD,14,0,217,38,0.0,0
PCGF1,AD,15,2,217,179,0.0111731843575419,0
PCGF1,AD,16,1,217,129,0.007751937984496124,0
PCGF1,AD,17,3,217,175,0.017142857142857144,0
PCGF1,AD,18,0,217,96,0.0,0
PCGF1,AD,19,1,217,112,0.008928571428571428,0
PCGF1,AD,20,3,217,213,0.014084507042253521,0
PCGF1,AD,21,1,217,159,0.006289308176100629,0
PCGF1,AD,22,3,217,512,0.005859375,0
PCGF1,AD,23,2,217,91,0.02197802197802198,0
MTIF3,AD,0,2,296,194,0.010309278350515464,0
MTIF3,AD,1,3,296,216,0.013888888888888888,0
MTIF3,AD,2,3,296,109,0.027522935779816515,0
MTIF3,AD,3,7,296,195,0.035897435897435895,0
MTIF3,AD,4,4,296,233,0.017167381974248927,0
MTIF3,AD,5,29,296,160,0.18125,0
MTIF3,AD,6,0,296,118,0.0,0
MTIF3,AD,7,0,296,53,0.0,0
MTIF3,AD,8,10,296,394,0.025380710659898477,0
MTIF3,AD,9,2,296,128,0.015625,0
MTIF3,AD,10,1,296,293,0.0034129692832764505,0
MTIF3,AD,11,1,296,81,0.012345679012345678,0
MTIF3,AD,12,2,296,129,0.015503875968992248,0
MTIF3,AD,13,8,296,290,0.027586206896551724,0
MTIF3,AD,14,0,296,38,0.0,0
MTIF3,AD,15,5,296,179,0.027932960893854747,0
MTIF3,AD,16,2,296,129,0.015503875968992248,0
MTIF3,AD,17,1,296,175,0.005714285714285714,0
MTIF3,AD,18,1,296,96,0.010416666666666666,0
MTIF3,AD,19,1,296,112,0.008928571428571428,0
MTIF3,AD,20,2,296,213,0.009389671361502348,0
MTIF3,AD,21,3,296,159,0.018867924528301886,0
MTIF3,AD,22,7,296,512,0.013671875,0
MTIF3,AD,23,0,296,91,0.0,0
ATXN7L1,AD,0,4,81,194,0.020618556701030927,0
ATXN7L1,AD,1,1,81,216,0.004629629629629629,0
ATXN7L1,AD,2,0,81,109,0.0,0
ATXN7L1,AD,3,4,81,195,0.020512820512820513,0
ATXN7L1,AD,4,2,81,233,0.008583690987124463,0
ATXN7L1,AD,5,3,81,160,0.01875,0
ATXN7L1,AD,6,0,81,118,0.0,0
ATXN7L1,AD,7,0,81,53,0.0,0
ATXN7L1,AD,8,3,81,394,0.007614213197969543,0
ATXN7L1,AD,9,0,81,128,0.0,0
ATXN7L1,AD,10,1,81,293,0.0034129692832764505,0
ATXN7L1,AD,11,0,81,81,0.0,0
ATXN7L1,AD,12,2,81,129,0.015503875968992248,0
ATXN7L1,AD,13,1,81,290,0.0034482758620689655,0
ATXN7L1,AD,14,0,81,38,0.0,0
ATXN7L1,AD,15,1,81,179,0.00558659217877095,0
ATXN7L1,AD,16,3,81,129,0.023255813953488372,0
ATXN7L1,AD,17,1,81,175,0.005714285714285714,0
ATXN7L1,AD,18,1,81,96,0.010416666666666666,0
ATXN7L1,AD,19,0,81,112,0.0,0
ATXN7L1,AD,20,2,81,213,0.009389671361502348,0
ATXN7L1,AD,21,1,81,159,0.006289308176100629,0
ATXN7L1,AD,22,3,81,512,0.005859375,0
ATXN7L1,AD,23,0,81,91,0.0,0
MRPL37,AD,0,5,235,194,0.02577319587628866,0
MRPL37,AD,1,4,235,216,0.018518518518518517,0
MRPL37,AD,2,0,235,109,0.0,0
MRPL37,AD,3,14,235,195,0.07179487179487179,0
MRPL37,AD,4,8,235,233,0.034334763948497854,0
MRPL37,AD,5,27,235,160,0.16875,0
MRPL37,AD,6,1,235,118,0.00847457627118644,0
MRPL37,AD,7,1,235,53,0.018867924528301886,0
MRPL37,AD,8,5,235,394,0.012690355329949238,0
MRPL37,AD,9,4,235,128,0.03125,0
MRPL37,AD,10,3,235,293,0.010238907849829351,0
MRPL37,AD,11,0,235,81,0.0,0
MRPL37,AD,12,1,235,129,0.007751937984496124,0
MRPL37,AD,13,8,235,290,0.027586206896551724,0
MRPL37,AD,14,1,235,38,0.02631578947368421,0
MRPL37,AD,15,7,235,179,0.03910614525139665,0
MRPL37,AD,16,2,235,129,0.015503875968992248,0
MRPL37,AD,17,1,235,175,0.005714285714285714,0
MRPL37,AD,18,1,235,96,0.010416666666666666,0
MRPL37,AD,19,3,235,112,0.026785714285714284,0
MRPL37,AD,20,2,235,213,0.009389671361502348,0
MRPL37,AD,21,0,235,159,0.0,0
MRPL37,AD,22,3,235,512,0.005859375,0
MRPL37,AD,23,0,235,91,0.0,0
MUS81,AD,0,4,116,194,0.020618556701030927,0
MUS81,AD,1,3,116,216,0.013888888888888888,0
MUS81,AD,2,0,116,109,0.0,0
MUS81,AD,3,4,116,195,0.020512820512820513,0
MUS81,AD,4,1,116,233,0.004291845493562232,0
MUS81,AD,5,5,116,160,0.03125,0
MUS81,AD,6,2,116,118,0.01694915254237288,0
MUS81,AD,7,0,116,53,0.0,0
MUS81,AD,8,5,116,394,0.012690355329949238,0
MUS81,AD,9,0,116,128,0.0,0
MUS81,AD,10,10,116,293,0.034129692832764506,0
MUS81,AD,11,2,116,81,0.024691358024691357,0
MUS81,AD,12,2,116,129,0.015503875968992248,0
MUS81,AD,13,3,116,290,0.010344827586206896,0
MUS81,AD,14,1,116,38,0.02631578947368421,0
MUS81,AD,15,4,116,179,0.0223463687150838,0
MUS81,AD,16,1,116,129,0.007751937984496124,0
MUS81,AD,17,1,116,175,0.005714285714285714,0
MUS81,AD,18,0,116,96,0.0,0
MUS81,AD,19,1,116,112,0.008928571428571428,0
MUS81,AD,20,2,116,213,0.009389671361502348,0
MUS81,AD,21,1,116,159,0.006289308176100629,0
MUS81,AD,22,4,116,512,0.0078125,0
MUS81,AD,23,3,116,91,0.03296703296703297,0
ARHGAP21,AD,0,3,204,194,0.015463917525773196,0
ARHGAP21,AD,1,0,204,216,0.0,0
ARHGAP21,AD,2,5,204,109,0.045871559633027525,0
ARHGAP21,AD,3,12,204,195,0.06153846153846154,0
ARHGAP21,AD,4,17,204,233,0.07296137339055794,0
ARHGAP21,AD,5,6,204,160,0.0375,0
ARHGAP21,AD,6,6,204,118,0.05084745762711865,0
ARHGAP21,AD,7,1,204,53,0.018867924528301886,0
ARHGAP21,AD,8,4,204,394,0.01015228426395939,0
ARHGAP21,AD,9,3,204,128,0.0234375,0
ARHGAP21,AD,10,4,204,293,0.013651877133105802,0
ARHGAP21,AD,11,7,204,81,0.08641975308641975,0
ARHGAP21,AD,12,6,204,129,0.046511627906976744,0
ARHGAP21,AD,13,3,204,290,0.010344827586206896,0
ARHGAP21,AD,14,0,204,38,0.0,0
ARHGAP21,AD,15,4,204,179,0.0223463687150838,0
ARHGAP21,AD,16,1,204,129,0.007751937984496124,0
ARHGAP21,AD,17,3,204,175,0.017142857142857144,0
ARHGAP21,AD,18,7,204,96,0.07291666666666667,0
ARHGAP21,AD,19,8,204,112,0.07142857142857142,0
ARHGAP21,AD,20,12,204,213,0.056338028169014086,0
ARHGAP21,AD,21,4,204,159,0.025157232704402517,0
ARHGAP21,AD,22,12,204,512,0.0234375,0
ARHGAP21,AD,23,5,204,91,0.054945054945054944,0
SRSF5,AD,0,11,495,194,0.05670103092783505,0
SRSF5,AD,1,16,495,216,0.07407407407407407,0
SRSF5,AD,2,1,495,109,0.009174311926605505,0
SRSF5,AD,3,22,495,195,0.11282051282051282,0
SRSF5,AD,4,14,495,233,0.060085836909871244,0
SRSF5,AD,5,8,495,160,0.05,0
SRSF5,AD,6,6,495,118,0.05084745762711865,0
SRSF5,AD,7,1,495,53,0.018867924528301886,0
SRSF5,AD,8,63,495,394,0.1598984771573604,0
SRSF5,AD,9,4,495,128,0.03125,0
SRSF5,AD,10,22,495,293,0.07508532423208192,0
SRSF5,AD,11,7,495,81,0.08641975308641975,0
SRSF5,AD,12,6,495,129,0.046511627906976744,0
SRSF5,AD,13,21,495,290,0.07241379310344828,0
SRSF5,AD,14,2,495,38,0.05263157894736842,0
SRSF5,AD,15,5,495,179,0.027932960893854747,0
SRSF5,AD,16,8,495,129,0.06201550387596899,0
SRSF5,AD,17,4,495,175,0.022857142857142857,0
SRSF5,AD,18,6,495,96,0.0625,0
SRSF5,AD,19,3,495,112,0.026785714285714284,0
SRSF5,AD,20,10,495,213,0.046948356807511735,0
SRSF5,AD,21,5,495,159,0.031446540880503145,0
SRSF5,AD,22,18,495,512,0.03515625,0
SRSF5,AD,23,3,495,91,0.03296703296703297,0
Trp53bp1,AD,0,0,16,194,0.0,0
Trp53bp1,AD,1,0,16,216,0.0,0
Trp53bp1,AD,2,0,16,109,0.0,0
Trp53bp1,AD,3,1,16,195,0.005128205128205128,0
Trp53bp1,AD,4,0,16,233,0.0,0
Trp53bp1,AD,5,0,16,160,0.0,0
Trp53bp1,AD,6,0,16,118,0.0,0
Trp53bp1,AD,7,0,16,53,0.0,0
Trp53bp1,AD,8,0,16,394,0.0,0
Trp53bp1,AD,9,0,16,128,0.0,0
Trp53bp1,AD,10,0,16,293,0.0,0
Trp53bp1,AD,11,0,16,81,0.0,0
Trp53bp1,AD,12,1,16,129,0.007751937984496124,0
Trp53bp1,AD,13,0,16,290,0.0,0
Trp53bp1,AD,14,0,16,38,0.0,0
Trp53bp1,AD,15,0,16,179,0.0,0
Trp53bp1,AD,16,0,16,129,0.0,0
Trp53bp1,AD,17,0,16,175,0.0,0
Trp53bp1,AD,18,0,16,96,0.0,0
Trp53bp1,AD,19,1,16,112,0.008928571428571428,0
Trp53bp1,AD,20,0,16,213,0.0,0
Trp53bp1,AD,21,0,16,159,0.0,0
Trp53bp1,AD,22,3,16,512,0.005859375,0
Trp53bp1,AD,23,0,16,91,0.0,0
GPS2,AD,0,2,156,194,0.010309278350515464,0
GPS2,AD,1,1,156,216,0.004629629629629629,0
GPS2,AD,2,0,156,109,0.0,0
GPS2,AD,3,4,156,195,0.020512820512820513,0
GPS2,AD,4,1,156,233,0.004291845493562232,0
GPS2,AD,5,2,156,160,0.0125,0
GPS2,AD,6,1,156,118,0.00847457627118644,0
GPS2,AD,7,0,156,53,0.0,0
GPS2,AD,8,11,156,394,0.027918781725888325,0
GPS2,AD,9,0,156,128,0.0,0
GPS2,AD,10,4,156,293,0.013651877133105802,0
GPS2,AD,11,1,156,81,0.012345679012345678,0
GPS2,AD,12,3,156,129,0.023255813953488372,0
GPS2,AD,13,1,156,290,0.0034482758620689655,0
GPS2,AD,14,0,156,38,0.0,0
GPS2,AD,15,2,156,179,0.0111731843575419,0
GPS2,AD,16,3,156,129,0.023255813953488372,0
GPS2,AD,17,4,156,175,0.022857142857142857,0
GPS2,AD,18,3,156,96,0.03125,0
GPS2,AD,19,2,156,112,0.017857142857142856,0
GPS2,AD,20,2,156,213,0.009389671361502348,0
GPS2,AD,21,0,156,159,0.0,0
GPS2,AD,22,9,156,512,0.017578125,0
GPS2,AD,23,0,156,91,0.0,0
TRIP13,AD,0,9,299,194,0.04639175257731959,0
TRIP13,AD,1,10,299,216,0.046296296296296294,0
TRIP13,AD,2,0,299,109,0.0,0
TRIP13,AD,3,11,299,195,0.05641025641025641,0
TRIP13,AD,4,18,299,233,0.07725321888412018,0
TRIP13,AD,5,5,299,160,0.03125,0
TRIP13,AD,6,6,299,118,0.05084745762711865,0
TRIP13,AD,7,1,299,53,0.018867924528301886,0
TRIP13,AD,8,10,299,394,0.025380710659898477,0
TRIP13,AD,9,4,299,128,0.03125,0
TRIP13,AD,10,7,299,293,0.023890784982935155,0
TRIP13,AD,11,3,299,81,0.037037037037037035,0
TRIP13,AD,12,1,299,129,0.007751937984496124,0
TRIP13,AD,13,8,299,290,0.027586206896551724,0
TRIP13,AD,14,0,299,38,0.0,0
TRIP13,AD,15,3,299,179,0.01675977653631285,0
TRIP13,AD,16,2,299,129,0.015503875968992248,0
TRIP13,AD,17,7,299,175,0.04,0
TRIP13,AD,18,3,299,96,0.03125,0
TRIP13,AD,19,3,299,112,0.026785714285714284,0
TRIP13,AD,20,5,299,213,0.023474178403755867,0
TRIP13,AD,21,4,299,159,0.025157232704402517,0
TRIP13,AD,22,16,299,512,0.03125,0
TRIP13,AD,23,6,299,91,0.06593406593406594,0
Sass6,AD,0,2,20,194,0.010309278350515464,0
Sass6,AD,1,0,20,216,0.0,0
Sass6,AD,2,1,20,109,0.009174311926605505,0
Sass6,AD,3,0,20,195,0.0,0
Sass6,AD,4,0,20,233,0.0,0
Sass6,AD,5,0,20,160,0.0,0
Sass6,AD,6,0,20,118,0.0,0
Sass6,AD,7,0,20,53,0.0,0
Sass6,AD,8,2,20,394,0.005076142131979695,0
Sass6,AD,9,0,20,128,0.0,0
Sass6,AD,10,2,20,293,0.006825938566552901,0
Sass6,AD,11,0,20,81,0.0,0
Sass6,AD,12,2,20,129,0.015503875968992248,0
Sass6,AD,13,0,20,290,0.0,0
Sass6,AD,14,0,20,38,0.0,0
Sass6,AD,15,0,20,179,0.0,0
Sass6,AD,16,0,20,129,0.0,0
